"","mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
"3268",3180,5,"NECK CHEST KNEE ANKLE FOREARM",0.491403530716689,0.480807770939953,0.457785549728383,222.291569791801,1536.57406749881,832.501052466906,1561.11138825034,29.9911547906268,29.9712495972966,0.534026292747477,0.122416938980789
"3248",3181,5,"NECK CHEST HIP KNEE BICEPS",0.491259103097927,0.480660334412467,0.462918354538815,222.421144236112,1536.64391491744,832.568781030369,1561.18123566897,29.9996714660895,29.9797606202236,0.534177941747177,0.122451702075032
"3267",3182,5,"NECK CHEST KNEE ANKLE BICEPS",0.491255044466219,0.480656191225932,0.45692903550575,222.424785471444,1536.64587744773,832.570684033687,1561.18319819925,29.9999107973848,29.9799997926742,0.53418220331047,0.122452678969879
"2489",3183,5,"WEIGHT NECK CHEST KNEE ANKLE",0.491124630405819,0.480523060205941,0.455210490977877,222.541787534841,1536.70893015657,832.631824457198,1561.24625090809,30.007601114775,29.9876850059844,0.53431913807389,0.1224840690621
"2319",3184,5,"WEIGHT HEIGHT HIP THIGH FOREARM",0.490694051936489,0.480083511351832,0.429570771075349,222.928084604434,1536.91699193875,832.833579001692,1561.45431269028,30.0329916676064,30.0130587070518,0.534771245466687,0.122587707410751
"2035",3185,5,"AGE NECK HIP ANKLE FOREARM",0.49066775559263,0.480056667167477,0.451526240133703,222.951676588932,1536.92969301483,832.845895199993,1561.46701376636,30.0345423227263,30.0146083329986,0.534798856627739,0.122594036825358
"1666",3186,5,"AGE WEIGHT HIP ANKLE FOREARM",0.490583745719807,0.47997090708897,0.445540971532073,223.027046747915,1536.97026520471,832.885238052567,1561.50758595623,30.0394962562511,30.0195589785872,0.534887066994202,0.122614257633201
"2338",3187,5,"WEIGHT HEIGHT THIGH BICEPS FOREARM",0.490247770677462,0.479627932566576,0.433163385655871,223.328469562939,1537.1324559803,833.042516157981,1561.66977673183,30.0593081898946,30.0393577630081,0.535239840788665,0.122695125351996
"1665",3188,5,"AGE WEIGHT HIP ANKLE BICEPS",0.489900398155805,0.479273323117384,0.44766006339668,223.64011772171,1537.30003648763,833.205023615892,1561.83735723916,30.079792215436,30.0598281932581,0.535604581936405,0.122778736394061
"2167",3189,5,"AGE HIP ANKLE BICEPS FOREARM",0.489815961577613,0.479187127443813,0.449286905822956,223.715870702979,1537.34075339705,833.244508371074,1561.87807414858,30.0847713111228,30.0648039843085,0.535693240343507,0.122799059908014
"2034",3190,5,"AGE NECK HIP ANKLE BICEPS",0.489788334346445,0.479158924645329,0.451634063674916,223.740656704141,1537.35407430548,833.257426206403,1561.89139505701,30.0864004466289,30.0664320385539,0.535722248936233,0.122805709661358
"1661",3191,5,"AGE WEIGHT HIP KNEE ANKLE",0.488965169293435,0.478318610320382,0.44336791548831,224.479166105837,1537.75064584353,833.642006455845,1562.28796659506,30.134941228986,30.1149406042903,0.536586572241893,0.123003841878452
"2162",3192,5,"AGE HIP KNEE ANKLE FOREARM",0.488714898142194,0.478063125186823,0.446605684784154,224.70369895923,1537.87109092628,833.758812826336,1562.40841167781,30.1496993354413,30.1296889157589,0.536849356950696,0.123064081046634
"1590",3193,5,"AGE WEIGHT NECK HIP FOREARM",0.488367247336474,0.477708231655984,0.449974563447261,225.015596782871,1538.03830298758,833.920975814799,1562.57562373911,30.1701997709676,30.1501757451025,0.537214390296702,0.123147759070452
"2161",3194,5,"AGE HIP KNEE ANKLE BICEPS",0.487899193510975,0.47723042670912,0.446684299540346,225.435515181214,1538.26324676923,834.139131852959,1562.80056752076,30.1978001881523,30.1777578438315,0.537705846813476,0.123260417572932
"1589",3195,5,"AGE WEIGHT NECK HIP BICEPS",0.487735056578463,0.477062870257181,0.4504560593379,225.582772000952,1538.34208127877,834.215588749908,1562.8794020303,30.2074790916586,30.1874303234289,0.537878190592614,0.123299924612531
"2037",3196,5,"AGE NECK HIP BICEPS FOREARM",0.487426597743975,0.476747985196974,0.45077383721484,225.859508420304,1538.49016487829,834.359207957372,1563.02748562982,30.2256684366706,30.2056075961338,0.538202072368826,0.123374169300806
"1587",3197,5,"AGE WEIGHT NECK HIP KNEE",0.487108458059581,0.476423217602489,0.447328563972588,226.144930094996,1538.64280269456,834.507246459871,1563.18012344609,30.2444286465736,30.2243553548456,0.53853611903744,0.123450744127184
"2045",3198,5,"AGE NECK THIGH ANKLE FOREARM",0.486961606886877,0.476273307030354,0.457939500096866,226.276678850966,1538.71322736489,834.575549893208,1563.25054811642,30.2530882353001,30.2330091961846,0.538690312768779,0.123486090560228
"2494",3199,5,"WEIGHT NECK CHEST ANKLE FOREARM",0.486648799756827,0.475953983085095,0.450535221589093,226.557316379995,1538.86317151256,834.720979335978,1563.40049226409,30.2715339926412,30.2514427110373,0.539018760255331,0.123561381864169
"2493",3200,5,"WEIGHT NECK CHEST ANKLE BICEPS",0.486596667823029,0.475900765069343,0.450978561155111,226.604086979764,1538.88815208059,834.745207984168,1563.42547283212,30.2746081329282,30.2545148110108,0.539073498785819,0.123573929791935
"2032",3201,5,"AGE NECK HIP KNEE FOREARM",0.486162616915393,0.475457671434463,0.448105978874128,226.993499376382,1539.09604206791,834.946842948257,1563.63336281944,30.3002034501279,30.280093140544,0.539529252238838,0.123678403941254
"2177",3202,5,"AGE THIGH ANKLE BICEPS FOREARM",0.486076366304487,0.475369623935831,0.455720586531667,227.070879832249,1539.1373311419,834.986890242981,1563.67465189343,30.3052895165453,30.2851758313283,0.539619815380288,0.123699164084923
"2172",3203,5,"AGE THIGH KNEE ANKLE FOREARM",0.486011562445598,0.475303469996548,0.455441507711646,227.12901915544,1539.16834887144,835.016975222507,1563.70566962296,30.3091109008458,30.2889946793678,0.539687859432122,0.123714762089468
"3389",3204,5,"CHEST HIP THIGH BICEPS FOREARM",0.48561740729424,0.474901103279537,0.453090832785695,227.482638741136,1539.35692316832,835.199880946314,1563.89424391985,30.3323536264049,30.3122219786805,0.540101722341048,0.12380963350527
"3405",3205,5,"CHEST THIGH KNEE BICEPS FOREARM",0.485596483406167,0.474879743477129,0.456524960006514,227.50141078206,1539.36692967292,835.209586756531,1563.90425042444,30.3335874760361,30.313455009403,0.540123692423525,0.123814669793338
"2031",3206,5,"AGE NECK HIP KNEE BICEPS",0.485384378980332,0.474663220209089,0.447408400194165,227.691702039017,1539.4683421493,835.307952382919,1564.00566290083,30.3460949491531,30.3259541812835,0.540346402070651,0.123865722398149
"1663",3207,5,"AGE WEIGHT HIP KNEE FOREARM",0.484820671644378,0.474087768970303,0.44167421348958,228.197436783083,1539.73766182033,835.569185736225,1564.27498257185,30.3793359073395,30.3591730773751,0.540938294773403,0.12400140428097
"2164",3208,5,"AGE HIP KNEE BICEPS FOREARM",0.484809857400426,0.474076729429602,0.445446891000042,228.207138872356,1539.74282560688,835.5741945534,1564.28014635841,30.3799736067415,30.3598103535347,0.540949649729553,0.124004007222048
"3383",3209,5,"CHEST HIP THIGH KNEE BICEPS",0.484807570495025,0.474074394880338,0.455505467640691,228.209190588635,1539.74391758717,835.575253762835,1564.2812383387,30.3801084620502,30.3599451193396,0.540952050980224,0.124004557670146
"3273",3210,5,"NECK CHEST ANKLE BICEPS FOREARM",0.48476228096774,0.474028161821235,0.454868902136773,228.249822466259,1539.7655420005,835.596229242494,1564.30286275203,30.3827791161055,30.3626140008761,0.540999604983873,0.124015458660682
"2602",3211,5,"WEIGHT CHEST KNEE ANKLE FOREARM",0.484757538639112,0.474023320694093,0.446269756385754,228.254077085992,1539.76780621259,835.598425509942,1564.30512696412,30.383058763961,30.3628934631288,0.541004584428933,0.124016600118378
"2047",3212,5,"AGE NECK THIGH BICEPS FOREARM",0.4846867442358,0.473951051407379,0.457459518692837,228.317590876139,1539.80160433326,835.631209477032,1564.33892508479,30.3872334014905,30.3670653299424,0.54107891855241,0.124033640020685
"2042",3213,5,"AGE NECK THIGH KNEE FOREARM",0.484592685942439,0.47385503356624,0.458267375062851,228.401976059524,1539.84650173981,835.674759864884,1564.38382249134,30.3927798749835,30.3726081222292,0.541177679760439,0.12405627943927
"2044",3214,5,"AGE NECK THIGH ANKLE BICEPS",0.484552151148251,0.473813654297173,0.454329387777379,228.438342188643,1539.86584792875,835.693525690734,1564.40316868028,30.3951701497108,30.374996810526,0.541220241294337,0.124066035986408
"3384",3215,5,"CHEST HIP THIGH KNEE FOREARM",0.484374220630067,0.473632016893193,0.450305166112684,228.597974038959,1539.95075148308,835.775882694386,1564.48807223461,30.4056624398369,30.3854821368968,0.54140706833843,0.124108863081567
"2171",3216,5,"AGE THIGH KNEE ANKLE BICEPS",0.484155337766832,0.473408573970308,0.4529832442065,228.794346627638,1540.05515619114,835.877156964835,1564.59247694267,30.4185696270251,30.3983807575574,0.541636895344827,0.124161547226525
"1662",3217,5,"AGE WEIGHT HIP KNEE BICEPS",0.484133936044328,0.473386726378585,0.443837127478598,228.813547361712,1540.06536219871,835.887057019062,1564.60268295023,30.4198316538208,30.3996419467432,0.541659367153456,0.124166698527243
"2030",3218,5,"AGE NECK HIP KNEE ANKLE",0.484025235280838,0.473275761015855,0.442900181038993,228.911069159455,1540.11719265002,835.937333874973,1564.65451340155,30.4262415713498,30.4060476099963,0.54177350295512,0.124192862324153
"3412",3219,5,"CHEST KNEE ANKLE BICEPS FOREARM",0.484018876846493,0.473269270114128,0.446498368197683,228.916773681928,1540.12022412621,835.940274492547,1564.65754487773,30.4266165184841,30.4064223082774,0.541780179311183,0.124194392771406
"1668",3220,5,"AGE WEIGHT HIP BICEPS FOREARM",0.48359229245759,0.472833798550456,0.444061106993812,229.29948742891,1540.32351916878,836.137478592695,1564.8608399203,30.4517715465103,30.4315606408579,0.542228092919531,0.12429706976242
"2601",3221,5,"WEIGHT CHEST KNEE ANKLE BICEPS",0.48343762791287,0.472675911827722,0.446255798717372,229.438246016835,1540.39718534563,836.208938702134,1564.93450609716,30.4608918778171,30.4406749189813,0.542390490691486,0.124334296839832
"2491",3222,5,"WEIGHT NECK CHEST KNEE FOREARM",0.483386031339739,0.472623240325983,0.457032727757054,229.484536313311,1540.42175570502,836.232773381925,1564.95907645654,30.4639344487056,30.4437154705091,0.542444667093274,0.124346715908635
"2174",3223,5,"AGE THIGH KNEE BICEPS FOREARM",0.483339336290887,0.472575572463614,0.455751277047466,229.526429166347,1540.44398983652,836.254341838224,1564.98131058804,30.4666879842149,30.446467178491,0.542493696894569,0.124357955202045
"3270",3224,5,"NECK CHEST KNEE BICEPS FOREARM",0.483324184070373,0.472560104571839,0.456938811282935,229.540023107519,1540.45120422664,836.261340245226,1564.98852497817,30.4675814874504,30.4473600887065,0.542509606726108,0.124361602275051
"2040",3225,5,"AGE NECK THIGH KNEE ANKLE",0.483248190939853,0.4724825282511,0.452571753177775,229.608200979197,1540.48738346104,836.296436433094,1565.02470421257,30.4720626859606,30.4518383130357,0.542589399513155,0.124379893488191
"2490",3226,5,"WEIGHT NECK CHEST KNEE BICEPS",0.483016926357873,0.472246445656995,0.456829355750327,229.81568193025,1540.5974524721,836.403211293483,1565.13477322362,30.4857000041385,30.4654665800964,0.542832227324233,0.124435557858533
"2041",3227,5,"AGE NECK THIGH KNEE BICEPS",0.482378484492356,0.47159470291928,0.454370757706812,230.388465381634,1540.9010597062,836.697738625349,1565.43838045773,30.5233479430644,30.5030895320051,0.543502591283026,0.124589228014765
"3395",3228,5,"CHEST HIP KNEE BICEPS FOREARM",0.482058804649059,0.471268363079248,0.447718491671878,230.675268822747,1541.05294088756,836.845081097774,1565.59026163909,30.5421989737789,30.5219280512504,0.543838255118488,0.124666173550634
"2496",3229,5,"WEIGHT NECK CHEST BICEPS FOREARM",0.480795777223196,0.469979022582013,0.452691624665641,231.808404425614,1541.65209486332,837.426353530563,1566.18941561485,30.6166777665382,30.5963574122763,0.545164433915644,0.12497017871123
"2607",3230,5,"WEIGHT CHEST ANKLE BICEPS FOREARM",0.478810353148905,0.467952235506174,0.440221907556056,233.589644214472,1542.59099873316,838.337310314411,1567.12831948468,30.7337551831806,30.7133571243877,0.547249129193649,0.125448061576001
"2604",3231,5,"WEIGHT CHEST KNEE BICEPS FOREARM",0.477488832423978,0.466603183099478,0.448863699502561,234.775257569081,1543.21396322178,838.941781741995,1567.7512839733,30.8116832361931,30.7912334563855,0.548636725954823,0.125766145817075
"1601",3232,5,"AGE WEIGHT NECK ANKLE BICEPS",0.475739805324006,0.464817717934923,0.436810062313874,236.34441183824,1544.03603589689,839.739511490578,1568.57335664842,30.9148206853425,30.8943024529901,0.550473204409794,0.126187128967184
"1602",3233,5,"AGE WEIGHT NECK ANKLE FOREARM",0.475006556567995,0.464069193163161,0.434164400598188,237.002252083179,1544.3798597671,840.07317464618,1568.91718051863,30.9580592413879,30.9375123115137,0.551243115603606,0.126363618726047
"1597",3234,5,"AGE WEIGHT NECK KNEE ANKLE",0.473501810843768,0.46253309856968,0.433567912652589,238.352247276052,1545.08394088269,840.756486318846,1569.62126163421,31.0467917919685,31.0261859701115,0.552823098614044,0.126725804420659
"1598",3235,5,"AGE WEIGHT NECK KNEE BICEPS",0.464976448217713,0.453830124222249,0.430961450056798,246.000847552748,1549.03540832488,844.592324864304,1573.57272907641,31.5495193679671,31.5285798847468,0.561774729371401,0.128777821804604
"2987",3236,5,"HEIGHT HIP KNEE ANKLE FOREARM",0.464917088816351,0.453769528166692,0.415705535708018,246.0541023354,1549.06269983887,844.618823257389,1573.6000205904,31.5530197009463,31.5320778945475,0.561837056742831,0.128792109352107
"1604",3237,5,"AGE WEIGHT NECK BICEPS FOREARM",0.464559516764246,0.453404506696834,0.428963711428102,246.374901088091,1549.22703576753,844.778384992832,1573.76435651906,31.5741051771758,31.5531493763016,0.562212507397542,0.128878175376406
"2855",3238,5,"HEIGHT NECK HIP KNEE ANKLE",0.464510848657155,0.453354824670845,0.41521284422146,246.418564086803,1549.24939457425,844.800094454567,1573.78671532577,31.5769750609074,31.5560173552852,0.562263608909988,0.12888988957628
"2986",3239,5,"HEIGHT HIP KNEE ANKLE BICEPS",0.464370781185308,0.453211839126669,0.417573119874579,246.544226788897,1549.31373218479,844.86256385163,1573.85105293631,31.5852346251847,31.5642714376721,0.562410679755426,0.128923603202287
"1599",3240,5,"AGE WEIGHT NECK KNEE FOREARM",0.46387105185966,0.452701698773402,0.428096195475216,246.992563126726,1549.54313733757,845.085311008777,1574.0804580891,31.6147028980968,31.5937201524287,0.562935395547357,0.129043885858695
"2858",3241,5,"HEIGHT NECK HIP KNEE WRIST",0.462107856639159,0.450901770319141,0.419010053512228,248.574428443537,1550.3508429168,845.869616786501,1574.88816366833,31.7186758196128,31.6976240668952,0.564786750528884,0.12946827921326
"1681",3242,5,"AGE WEIGHT KNEE ANKLE BICEPS",0.462020185837127,0.450812273042068,0.420587257683338,248.653083035733,1550.39093508055,845.908549159837,1574.92825583208,31.7238456325257,31.7027904485922,0.564878804871016,0.129489381190704
"1687",3243,5,"AGE WEIGHT ANKLE BICEPS FOREARM",0.461928337461459,0.450718511158573,0.418152784688877,248.735485573005,1550.43293065596,845.94933005582,1574.97025140749,31.7292617905572,31.7082030119082,0.564975245665468,0.129511488691795
"1682",3244,5,"AGE WEIGHT KNEE ANKLE FOREARM",0.461559749083176,0.450342243855742,0.416255952121566,249.066167714725,1550.60138721175,846.112915956121,1575.13870796327,31.7509968826681,31.7299236783921,0.565362263462665,0.129600206297477
"2976",3245,5,"HEIGHT HIP THIGH KNEE ANKLE",0.461151165935789,0.449925148559451,0.413100199627609,249.432731497549,1550.78798793105,846.2941247346,1575.32530868258,31.7750904050541,31.7540012098559,0.565791275767422,0.129698550468629
"2988",3246,5,"HEIGHT HIP KNEE ANKLE WRIST",0.461080245539991,0.449852750655408,0.413943302761088,249.496358322907,1550.82036300224,846.325564664108,1575.35768375377,31.7792724721675,31.7581805013225,0.565865742183009,0.129715620696774
"2857",3247,5,"HEIGHT NECK HIP KNEE FOREARM",0.460890869671796,0.449659429456626,0.41261589132405,249.666258464568,1550.90679197407,846.409497682696,1575.44411272559,31.7904396770532,31.7693402945105,0.566064586844614,0.129761202637471
"2991",3248,5,"HEIGHT HIP KNEE FOREARM WRIST",0.460837869437328,0.449605325050606,0.41872522676472,249.713808067535,1550.93097523511,846.432982697597,1575.46829598664,31.7935650197008,31.7724635628616,0.566120237090806,0.129773959561399
"2856",3249,5,"HEIGHT NECK HIP KNEE BICEPS",0.460484072991387,0.449244157845374,0.417372109175882,250.031219503625,1551.0923466994,846.589696365606,1575.62966745093,31.8144278542179,31.7933125506709,0.566491723359044,0.129859116813858
"2989",3250,5,"HEIGHT HIP KNEE BICEPS FOREARM",0.460392666450493,0.449150847001545,0.417033482669966,250.113225645139,1551.13402128827,846.630168490905,1575.6713420398,31.8198179579295,31.7986990769592,0.566587700226982,0.129881117967257
"2990",3251,5,"HEIGHT HIP KNEE BICEPS WRIST",0.460210814760657,0.448965206734837,0.419395848830051,250.276375407349,1551.21691115376,846.710667199419,1575.75423190528,31.830541473542,31.8094154753516,0.566778644501311,0.129924888871231
"2978",3252,5,"HEIGHT HIP THIGH KNEE FOREARM",0.459953236838706,0.448702262606179,0.4170489497138,250.507463591104,1551.33427003609,846.824641760601,1575.87159078761,31.8457304490745,31.8245943699287,0.567049101319359,0.129986886747069
"2977",3253,5,"HEIGHT HIP THIGH KNEE BICEPS",0.459893044007625,0.448640815757784,0.418311545396095,250.561466092188,1551.36168731235,846.851268593612,1575.89900806387,31.8492799281277,31.828141493185,0.567112303791994,0.130001374897448
"2850",3254,5,"HEIGHT NECK HIP THIGH KNEE",0.459594073606298,0.448335616806429,0.41584551882938,250.829689884491,1551.49782029475,846.983477961208,1576.03514104628,31.8669097547694,31.8457596188732,0.567426222713388,0.130073335761486
"2979",3255,5,"HEIGHT HIP THIGH KNEE WRIST",0.456837246499746,0.445521355801824,0.415379441296675,253.303000345858,1552.74957469498,848.199241268278,1577.28689544651,32.0294756266876,32.0082175954759,0.570320891175267,0.130736891952033
"2860",3256,5,"HEIGHT NECK HIP ANKLE FOREARM",0.454809183522601,0.443451041512655,0.39987736409597,255.122493982498,1553.66637982816,849.089785163529,1578.20370057969,32.1490673941224,32.1277299895999,0.572450357301269,0.131225037813668
"2992",3257,5,"HEIGHT HIP ANKLE BICEPS FOREARM",0.453963067490293,0.442587298063008,0.40486853646497,255.881594046939,1554.04786680162,849.46036937188,1578.58518755315,32.1989615605753,32.1775910411882,0.573338779135192,0.131428694230795
"2859",3258,5,"HEIGHT NECK HIP ANKLE BICEPS",0.453916535128111,0.442539796276614,0.405255132694629,255.923340944271,1554.06882962062,849.480733500358,1578.60615037214,32.2017055027009,32.1803331621535,0.573387638115483,0.131439894366238
"2864",3259,5,"HEIGHT NECK HIP FOREARM WRIST",0.453797888923252,0.44241867827582,0.403585421155682,256.029785377794,1554.12227162727,849.53264942034,1578.6595923788,32.2087018876743,32.1873249036113,0.573512216630585,0.131468451987255
"2862",3260,5,"HEIGHT NECK HIP BICEPS FOREARM",0.453004507235729,0.44160876780314,0.40324643095341,256.741574384419,1554.47933777654,849.879526494375,1579.01665852807,32.255486390587,32.2340783555498,0.574345267402485,0.131659415478934
"2863",3261,5,"HEIGHT NECK HIP BICEPS WRIST",0.452760909236938,0.441360094846041,0.407482582101693,256.960120363362,1554.58886659165,849.985932384029,1579.12618734318,32.2698509914634,32.24843342261,0.574601045301215,0.131718048448596
"2853",3262,5,"HEIGHT NECK HIP THIGH FOREARM",0.452329772496101,0.44091997608977,0.402228564443689,257.346918290898,1554.78259887972,850.174143822975,1579.31991963124,32.2952744647105,32.2738400222437,0.575053738879093,0.13182182117075
"2981",3263,5,"HEIGHT HIP THIGH ANKLE FOREARM",0.452292351136495,0.440881775118505,0.403011760274402,257.380491176182,1554.7994070601,850.190473191042,1579.33672781163,32.2974811449692,32.276045237924,0.575093031306681,0.131830828327843
"2994",3264,5,"HEIGHT HIP ANKLE FOREARM WRIST",0.452273607534387,0.440862641024687,0.402951811958509,257.397307155343,1554.80782550602,850.198651832393,1579.34514625755,32.2985864264764,32.2771497858536,0.575112712088893,0.131835339830643
"2995",3265,5,"HEIGHT HIP BICEPS FOREARM WRIST",0.451885488515832,0.440466436193245,0.40696349306388,257.745511374087,1554.98207941863,850.367943594981,1579.51940017016,32.3214732105296,32.3000213798994,0.575520237058377,0.13192875837576
"2861",3266,5,"HEIGHT NECK HIP ANKLE WRIST",0.451880587687754,0.440461433264582,0.401698083038525,257.749908192925,1554.98427895594,850.370080516308,1579.52159970747,32.3217622048549,32.3003101824185,0.575525382927859,0.131929937983578
"1684",3267,5,"AGE WEIGHT KNEE BICEPS FOREARM",0.451798045142407,0.440377171082874,0.413200803282843,257.82396192681,1555.02132186471,850.406068967162,1579.55864261624,32.3266296123259,32.3051743593808,0.575612052600473,0.131949805612135
"2851",3268,5,"HEIGHT NECK HIP THIGH ANKLE",0.451748026375831,0.440326110258661,0.401329041609268,257.868836680959,1555.04376624886,850.427874519025,1579.58108700039,32.3295791423785,32.3081219318241,0.575664572305378,0.131961844909821
"2852",3269,5,"HEIGHT NECK HIP THIGH BICEPS",0.451625343795447,0.440200871791185,0.40704360830264,257.978902382493,1555.09880761678,850.48134946139,1579.63612836831,32.3368135462343,32.3153515341906,0.575793389014781,0.13199137406872
"2983",3270,5,"HEIGHT HIP THIGH BICEPS FOREARM",0.451614904999945,0.440190215520778,0.406676240407889,257.988267635053,1555.1034903993,850.485898990185,1579.64081115082,32.3374291060162,32.3159666854242,0.575804349750057,0.131993886641003
"2993",3271,5,"HEIGHT HIP ANKLE BICEPS WRIST",0.451316058799841,0.439885143358171,0.404250249729057,258.256379999191,1555.23751326316,850.616109007725,1579.77483401469,32.355051608702,32.3335774920174,0.576118138260167,0.132065817610352
"2980",3272,5,"HEIGHT HIP THIGH ANKLE BICEPS",0.451312673601815,0.439881687635186,0.404505614019255,258.259417057871,1555.23903099693,850.617583573343,1579.77635174846,32.3552512286446,32.3337769794718,0.576121692718095,0.132066632412666
"2854",3273,5,"HEIGHT NECK HIP THIGH WRIST",0.45044867223629,0.438999686241213,0.40372952306272,259.034563098372,1555.62609509991,850.993646054545,1580.16341585144,32.4062000658028,32.3846920017782,0.577028894151896,0.132274593751037
"2985",3274,5,"HEIGHT HIP THIGH FOREARM WRIST",0.450200528188371,0.438746372525629,0.406224837833465,259.257187603255,1555.73714870873,851.101545897446,1580.27446946026,32.4208327402333,32.3993149644715,0.57728944540221,0.132334320934781
"1850",3275,5,"AGE HEIGHT KNEE BICEPS WRIST",0.449596350932381,0.438129608243473,0.419312935312072,259.799230274051,1556.00733085436,851.364060347885,1580.54465160589,32.4564601476176,32.4349187258696,0.577923831521,0.132479743749816
"2984",3276,5,"HEIGHT HIP THIGH BICEPS WRIST",0.449370665117234,0.43789922064051,0.406273351376197,260.00170618785,1556.10817926147,851.462048555571,1580.645500013,32.4697684944601,32.448218239934,0.578160801626904,0.132534065335455
"2982",3277,5,"HEIGHT HIP THIGH ANKLE WRIST",0.446885456397472,0.435362236739086,0.39777140502883,262.23133194518,1557.21597680425,852.538493573427,1581.75329755578,32.6163174461397,32.5946699267622,0.580770270782655,0.133132244171872
"1763",3278,5,"AGE HEIGHT NECK KNEE BICEPS",0.44062571246404,0.428972081473707,0.409611422635492,267.847313491228,1559.98438798517,855.229082220762,1584.5217087367,32.9854449580192,32.9635524479256,0.587343001912758,0.134638937075608
"1849",3279,5,"AGE HEIGHT KNEE BICEPS FOREARM",0.439249998733148,0.427567707040089,0.411078876940455,269.081546553713,1560.58865262142,855.816460326873,1585.12597337295,33.0665686895876,33.0446223375005,0.588787501330195,0.134970065335477
"1846",3280,5,"AGE HEIGHT KNEE ANKLE BICEPS",0.438554623425895,0.426857844747268,0.410101932524513,269.70540831781,1560.89352350372,856.112824953321,1585.43084425525,33.1075739063693,33.0856003390325,0.58951764540281,0.135137439121372
"1765",3281,5,"AGE HEIGHT NECK KNEE WRIST",0.436266782836164,0.424522340811917,0.40581789658384,271.757963609028,1561.8939150217,857.085368049267,1586.43123577323,33.2424843617243,33.2204212540308,0.591919878022028,0.13568811231473
"2054",3282,5,"AGE NECK KNEE BICEPS WRIST",0.428716479772682,0.416814739767946,0.3953627861573,278.531781056276,1565.16682173774,860.267844324589,1589.70414248926,33.6877141687894,33.6653555611244,0.599847696238684,0.13750543713948
"1764",3283,5,"AGE HEIGHT NECK KNEE FOREARM",0.427200179482335,0.415266849888217,0.399378603369657,279.892142524638,1565.81888977604,860.902019437477,1590.35621052756,33.7771280744363,33.7547101225717,0.601439811543548,0.137870403967468
"1851",3284,5,"AGE HEIGHT KNEE FOREARM WRIST",0.424078309452874,0.412079940899809,0.393149145080917,282.692954292828,1567.15599700453,862.202564024922,1591.69331775605,33.9612199683925,33.9386798343456,0.604717775074482,0.138621824388142
"1762",3285,5,"AGE HEIGHT NECK KNEE ANKLE",0.422200312250596,0.410162818755817,0.392147620589771,284.377815166321,1567.95686232346,862.981612168292,1592.49418307499,34.071962586935,34.0493489527763,0.606689672136874,0.139073850076093
"2184",3286,5,"AGE KNEE BICEPS FOREARM WRIST",0.42037728161184,0.408301808312087,0.388261204498867,286.013362328315,1568.73180137012,863.735498755513,1593.26912212165,34.1794639114173,34.1567789284005,0.608603854307568,0.139512645553339
"2865",3287,5,"HEIGHT NECK THIGH KNEE ANKLE",0.418525796055191,0.406411750139674,0.37826488882294,287.674438057529,1569.5163454064,864.498787812543,1594.05366615793,34.2886431788242,34.265885733295,0.610547914142049,0.139958290004492
"1847",3288,5,"AGE HEIGHT KNEE ANKLE FOREARM",0.417406195998421,0.405268825081722,0.390183264532206,288.678896598428,1569.98955091847,864.959201535713,1594.52687167,34.3546642793117,34.3318630154375,0.611723494201658,0.140227772826553
"2866",3289,5,"HEIGHT NECK THIGH KNEE BICEPS",0.416643143026639,0.404489875173028,0.383539860936535,289.363475944445,1570.31153891357,865.272497668439,1594.8488596651,34.3996603443108,34.3768292164523,0.612524699822029,0.140411436329403
"2868",3290,5,"HEIGHT NECK THIGH KNEE WRIST",0.415971848759427,0.403804595608581,0.383129896434037,289.965733202365,1570.59445912717,865.547788764992,1595.1317798787,34.4392455390456,34.4163881384091,0.613229558802602,0.140573013914602
"2182",3291,5,"AGE KNEE ANKLE BICEPS WRIST",0.415618281107719,0.40344366196413,0.384861772061631,290.282939373798,1570.74334120562,865.692659200691,1595.28066195715,34.4600948819171,34.4372236435273,0.613600804836895,0.140658116097292
"2867",3292,5,"HEIGHT NECK THIGH KNEE FOREARM",0.415145314089204,0.402960841466063,0.381422025698944,290.707265684285,1570.94235980002,865.886318505832,1595.47968055155,34.4879850225686,34.465095273433,0.614097420206336,0.140771957183777
"2996",3293,5,"HEIGHT THIGH KNEE ANKLE BICEPS",0.413190856121525,0.400965665624057,0.375195195940532,292.460723971994,1571.76306808473,866.684965964329,1596.30038883625,34.6032364153339,34.5802701736034,0.616149601072399,0.141242386642532
"2999",3294,5,"HEIGHT THIGH KNEE BICEPS FOREARM",0.410040006585072,0.397749173388928,0.378880376953172,295.287534946895,1573.08042220921,867.967042582498,1597.61774296074,34.7890371864303,34.7659476283322,0.619457993085674,0.142000782303409
"3000",3295,5,"HEIGHT THIGH KNEE BICEPS WRIST",0.409366337940695,0.397061469981126,0.377069734582799,295.891922397117,1573.36116656818,868.240290052103,1597.8984873197,34.8287623945498,34.8056464707464,0.62016534516227,0.142162931390775
"2997",3296,5,"HEIGHT THIGH KNEE ANKLE FOREARM",0.409213681537428,0.396905633236124,0.372153186948781,296.028879364168,1573.4247400239,868.302166898496,1597.96206077543,34.8377643088309,34.8146424104378,0.620325634385701,0.142199675117349
